date,month,region,service_type,sla_target,sla_actual,uptime_percentage,downtime_minutes,mttr_minutes,breach_count,availability_score
2026-10-01,2026-10,Palembang,IPTV,98.5,97.879,97.702,30.55,187,1,98.094
2026-10-01,2026-10,Palembang,Voice,98.5,97.97,97.888,29.23,161,1,98.11
2026-10-01,2026-10,Palembang,Cloud Connectivity,99.5,99.364,99.323,9.15,118,1,99.527
2026-10-01,2026-10,Balikpapan,Fiber Internet,98.5,98.382,98.374,23.3,117,1,98.434
2026-10-01,2026-10,Balikpapan,Mobile Broadband,98.5,98.086,98.008,27.56,182,1,98.108
2026-10-01,2026-10,Balikpapan,Enterprise VPN,99.5,99.191,99.071,11.65,181,1,99.373
2026-10-01,2026-10,Balikpapan,IPTV,98.5,98.126,98.117,26.99,152,1,98.157
2026-10-01,2026-10,Balikpapan,Voice,98.5,98.055,97.987,28.01,70,1,98.311
2026-10-01,2026-10,Balikpapan,Cloud Connectivity,99.5,98.967,98.884,14.88,131,1,99.222
2026-10-15,2026-10,Jakarta,Fiber Internet,98.5,98.112,97.994,27.19,107,1,98.137
2026-10-15,2026-10,Jakarta,Mobile Broadband,98.5,98.498,98.483,21.62,117,1,98.64
2026-10-15,2026-10,Jakarta,Enterprise VPN,99.5,99.039,98.922,13.84,85,1,99.24
2026-10-15,2026-10,Jakarta,IPTV,98.5,98.169,98.005,26.37,121,1,98.427
2026-10-15,2026-10,Jakarta,Voice,98.5,98.063,98.046,27.9,89,1,98.118
2026-10-15,2026-10,Jakarta,Cloud Connectivity,99.5,98.881,98.806,16.12,148,1,99.014
2026-10-15,2026-10,Bandung,Fiber Internet,98.5,98.337,98.181,23.95,134,1,98.563
2026-10-15,2026-10,Bandung,Mobile Broadband,98.5,97.877,97.746,30.57,109,1,98.118
2026-10-15,2026-10,Bandung,Enterprise VPN,99.5,99.426,99.323,8.26,204,1,99.499
2026-10-15,2026-10,Bandung,IPTV,98.5,98.386,98.303,23.24,113,1,98.578
2026-10-15,2026-10,Bandung,Voice,98.5,98.465,98.318,22.1,54,1,98.716
2026-10-15,2026-10,Bandung,Cloud Connectivity,99.5,99.246,99.164,10.86,143,1,99.486
2026-10-15,2026-10,Surabaya,Fiber Internet,98.5,98.124,97.956,27.01,92,1,98.301
2026-10-15,2026-10,Surabaya,Mobile Broadband,98.5,98.352,98.217,23.73,61,1,98.468
2026-10-15,2026-10,Surabaya,Enterprise VPN,99.5,98.979,98.899,14.7,159,1,99.135
2026-10-15,2026-10,Surabaya,IPTV,98.5,98.004,97.885,28.74,187,1,98.1
2026-10-15,2026-10,Surabaya,Voice,98.5,98.318,98.205,24.21,117,1,98.511
2026-10-15,2026-10,Surabaya,Cloud Connectivity,99.5,99.103,99.056,12.92,136,1,99.167
2026-10-15,2026-10,Medan,Fiber Internet,98.5,97.74,97.731,32.54,89,1,97.954
2026-10-15,2026-10,Medan,Mobile Broadband,98.5,97.886,97.837,30.44,209,1,97.986
2026-10-15,2026-10,Medan,Enterprise VPN,99.5,99.204,99.192,11.46,110,1,99.45
2026-10-15,2026-10,Medan,IPTV,98.5,98.273,98.188,24.87,159,1,98.471
2026-10-15,2026-10,Medan,Voice,98.5,97.946,97.852,29.58,148,1,98.168
2026-10-15,2026-10,Medan,Cloud Connectivity,99.5,99.197,99.154,11.56,79,1,99.483
2026-10-15,2026-10,Makassar,Fiber Internet,98.5,98.005,97.991,28.72,100,1,98.254
2026-10-15,2026-10,Makassar,Mobile Broadband,98.5,97.693,97.65,33.22,99,1,97.887
2026-10-15,2026-10,Makassar,Enterprise VPN,99.5,99.488,99.412,7.38,109,1,99.779
2026-10-15,2026-10,Makassar,IPTV,98.5,98.474,98.455,21.97,76,1,98.497
2026-10-15,2026-10,Makassar,Voice,98.5,98.346,98.18,23.82,110,1,98.554
2026-10-15,2026-10,Makassar,Cloud Connectivity,99.5,99.195,99.113,11.59,164,1,99.448
2026-10-15,2026-10,Semarang,Fiber Internet,98.5,98.48,98.336,21.89,88,1,98.51
2026-10-15,2026-10,Semarang,Mobile Broadband,98.5,98.262,98.232,25.02,89,1,98.524
2026-10-15,2026-10,Semarang,Enterprise VPN,99.5,99.195,99.165,11.59,169,1,99.366
2026-10-15,2026-10,Semarang,IPTV,98.5,98.28,98.233,24.77,105,1,98.323
2026-10-15,2026-10,Semarang,Voice,98.5,97.684,97.576,33.36,117,1,97.824
2026-10-15,2026-10,Semarang,Cloud Connectivity,99.5,99.111,99.037,12.8,101,1,99.331
2026-10-15,2026-10,Yogyakarta,Fiber Internet,98.5,98.23,98.122,25.49,156,1,98.461
2026-10-15,2026-10,Yogyakarta,Mobile Broadband,98.5,98.012,97.866,28.63,154,1,98.125
2026-10-15,2026-10,Yogyakarta,Enterprise VPN,99.5,99.303,99.226,10.04,149,1,99.35
2026-10-15,2026-10,Yogyakarta,IPTV,98.5,98.212,98.08,25.74,114,1,98.22
2026-10-15,2026-10,Yogyakarta,Voice,98.5,97.649,97.63,33.86,79,1,97.896
2026-10-15,2026-10,Yogyakarta,Cloud Connectivity,99.5,99.117,99.007,12.72,124,1,99.123
2026-10-15,2026-10,Denpasar,Fiber Internet,98.5,97.97,97.882,29.24,174,1,98.011
2026-10-15,2026-10,Denpasar,Mobile Broadband,98.5,98.078,97.964,27.68,145,1,98.204
2026-10-15,2026-10,Denpasar,Enterprise VPN,99.5,98.882,98.719,16.1,84,1,99.063
2026-10-15,2026-10,Denpasar,IPTV,98.5,98.144,98.031,26.72,114,1,98.148
2026-10-15,2026-10,Denpasar,Voice,98.5,98.155,98.036,26.58,140,1,98.355
2026-10-15,2026-10,Denpasar,Cloud Connectivity,99.5,99.423,99.403,8.3,167,1,99.453
2026-10-15,2026-10,Palembang,Fiber Internet,98.5,98.349,98.198,23.77,61,1,98.547
2026-10-15,2026-10,Palembang,Mobile Broadband,98.5,98.212,98.033,25.75,36,1,98.337
2026-10-15,2026-10,Palembang,Enterprise VPN,99.5,98.982,98.858,14.67,71,1,99.239
2026-10-15,2026-10,Palembang,IPTV,98.5,98.463,98.329,22.13,142,1,98.632
2026-10-15,2026-10,Palembang,Voice,98.5,97.818,97.797,31.43,130,1,98.097
2026-10-15,2026-10,Palembang,Cloud Connectivity,99.5,98.849,98.736,16.57,152,1,98.864
2026-10-15,2026-10,Balikpapan,Fiber Internet,98.5,98.418,98.409,22.79,131,1,98.56
2026-10-15,2026-10,Balikpapan,Mobile Broadband,98.5,98.242,98.24,25.32,78,1,98.454
2026-10-15,2026-10,Balikpapan,Enterprise VPN,99.5,99.388,99.279,8.82,123,1,99.608
2026-10-15,2026-10,Balikpapan,IPTV,98.5,98.146,97.997,26.69,113,1,98.255
2026-10-15,2026-10,Balikpapan,Voice,98.5,98.188,98.09,26.1,151,1,98.405
2026-10-15,2026-10,Balikpapan,Cloud Connectivity,99.5,98.894,98.842,15.92,92,1,99.123
2026-11-01,2026-11,Jakarta,Fiber Internet,98.5,98.358,98.205,23.65,51,1,98.514
2026-11-01,2026-11,Jakarta,Mobile Broadband,98.5,98.212,98.108,25.74,112,1,98.457
2026-11-01,2026-11,Jakarta,Enterprise VPN,99.5,99.367,99.313,9.12,151,1,99.594
2026-11-01,2026-11,Jakarta,IPTV,98.5,98.256,98.148,25.12,127,1,98.384
2026-11-01,2026-11,Jakarta,Voice,98.5,98.443,98.315,22.42,159,1,98.635
2026-11-01,2026-11,Jakarta,Cloud Connectivity,99.5,98.957,98.903,15.03,52,1,99.208
2026-11-01,2026-11,Bandung,Fiber Internet,98.5,98.288,98.266,24.65,126,1,98.412
2026-11-01,2026-11,Bandung,Mobile Broadband,98.5,97.982,97.852,29.07,167,1,98.066
2026-11-01,2026-11,Bandung,Enterprise VPN,99.5,99.118,99.049,12.7,87,1,99.35
2026-11-01,2026-11,Bandung,IPTV,98.5,97.914,97.778,30.04,242,1,98.081
2026-11-01,2026-11,Bandung,Voice,98.5,97.779,97.694,31.98,76,1,97.977
2026-11-01,2026-11,Bandung,Cloud Connectivity,99.5,99.27,99.22,10.52,131,1,99.411
2026-11-01,2026-11,Surabaya,Fiber Internet,98.5,97.97,97.847,29.24,88,1,98.162
2026-11-01,2026-11,Surabaya,Mobile Broadband,98.5,98.488,98.341,21.78,134,1,98.546
2026-11-01,2026-11,Surabaya,Enterprise VPN,99.5,99.22,99.087,11.23,177,1,99.496
2026-11-01,2026-11,Surabaya,IPTV,98.5,97.921,97.876,29.94,195,1,98.145
2026-11-01,2026-11,Surabaya,Voice,98.5,98.048,97.985,28.11,130,1,98.256
2026-11-01,2026-11,Surabaya,Cloud Connectivity,99.5,99.036,98.994,13.88,138,1,99.293
2026-11-01,2026-11,Medan,Fiber Internet,98.5,98.235,98.17,25.42,186,1,98.477
2026-11-01,2026-11,Medan,Mobile Broadband,98.5,98.256,98.149,25.11,149,1,98.469
2026-11-01,2026-11,Medan,Enterprise VPN,99.5,99.371,99.358,9.06,180,1,99.482
2026-11-01,2026-11,Medan,IPTV,98.5,98.234,98.076,25.44,97,1,98.426
2026-11-01,2026-11,Medan,Voice,98.5,98.442,98.43,22.44,16,1,98.448
2026-11-01,2026-11,Medan,Cloud Connectivity,99.5,99.046,98.872,13.74,152,1,99.242
2026-11-01,2026-11,Makassar,Fiber Internet,98.5,97.876,97.727,30.59,120,1,97.914
2026-11-01,2026-11,Makassar,Mobile Broadband,98.5,97.596,97.45,34.61,100,1,97.683
2026-11-01,2026-11,Makassar,Enterprise VPN,99.5,99.284,99.209,10.31,151,1,99.532
2026-11-01,2026-11,Makassar,IPTV,98.5,97.975,97.823,29.16,74,1,98.235
2026-11-01,2026-11,Makassar,Voice,98.5,97.938,97.877,29.69,136,1,98.147
2026-11-01,2026-11,Makassar,Cloud Connectivity,99.5,99.323,99.228,9.75,101,1,99.426
2026-11-01,2026-11,Semarang,Fiber Internet,98.5,98.383,98.207,23.28,39,1,98.458
2026-11-01,2026-11,Semarang,Mobile Broadband,98.5,98.321,98.155,24.18,91,1,98.439
2026-11-01,2026-11,Semarang,Enterprise VPN,99.5,99.16,98.999,12.1,100,1,99.273
2026-11-01,2026-11,Semarang,IPTV,98.5,97.983,97.87,29.04,139,1,98.225
2026-11-01,2026-11,Semarang,Voice,98.5,98.349,98.34,23.77,154,1,98.4
2026-11-01,2026-11,Semarang,Cloud Connectivity,99.5,99.08,99.054,13.25,109,1,99.115
2026-11-01,2026-11,Yogyakarta,Fiber Internet,98.5,97.717,97.575,32.87,70,1,97.89
2026-11-01,2026-11,Yogyakarta,Mobile Broadband,98.5,97.928,97.805,29.84,50,1,97.957
2026-11-01,2026-11,Yogyakarta,Enterprise VPN,99.5,99.434,99.308,8.15,142,1,99.561
2026-11-01,2026-11,Yogyakarta,IPTV,98.5,98.31,98.176,24.34,91,1,98.531
2026-11-01,2026-11,Yogyakarta,Voice,98.5,98.41,98.237,22.89,120,1,98.647
2026-11-01,2026-11,Yogyakarta,Cloud Connectivity,99.5,98.847,98.729,16.6,184,1,98.917
2026-11-01,2026-11,Denpasar,Fiber Internet,98.5,98.483,98.425,21.84,141,1,98.672
2026-11-01,2026-11,Denpasar,Mobile Broadband,98.5,98.49,98.449,21.75,130,1,98.625
2026-11-01,2026-11,Denpasar,Enterprise VPN,99.5,98.588,98.559,20.34,60,1,98.86
2026-11-01,2026-11,Denpasar,IPTV,98.5,98.143,98.138,26.74,86,1,98.421
2026-11-01,2026-11,Denpasar,Voice,98.5,98.231,98.134,25.48,127,1,98.415
2026-11-01,2026-11,Denpasar,Cloud Connectivity,99.5,99.151,99.015,12.23,79,1,99.386
2026-11-01,2026-11,Palembang,Fiber Internet,98.5,98.072,97.907,27.77,189,1,98.313
2026-11-01,2026-11,Palembang,Mobile Broadband,98.5,98.034,97.857,28.3,169,1,98.236
2026-11-01,2026-11,Palembang,Enterprise VPN,99.5,99.13,99.054,12.52,65,1,99.289
2026-11-01,2026-11,Palembang,IPTV,98.5,97.646,97.585,33.9,159,1,97.798
2026-11-01,2026-11,Palembang,Voice,98.5,98.404,98.271,22.99,164,1,98.482
2026-11-01,2026-11,Palembang,Cloud Connectivity,99.5,98.776,98.758,17.63,229,1,99.022
2026-11-01,2026-11,Balikpapan,Fiber Internet,98.5,98.305,98.188,24.41,45,1,98.502
2026-11-01,2026-11,Balikpapan,Mobile Broadband,98.5,98.138,97.983,26.82,97,1,98.166
2026-11-01,2026-11,Balikpapan,Enterprise VPN,99.5,99.305,99.183,10.01,122,1,99.368
2026-11-01,2026-11,Balikpapan,IPTV,98.5,98.036,97.912,28.28,92,1,98.288
2026-11-01,2026-11,Balikpapan,Voice,98.5,98.144,98.065,26.73,100,1,98.364
2026-11-01,2026-11,Balikpapan,Cloud Connectivity,99.5,99.175,99.008,11.88,137,1,99.461
2026-11-15,2026-11,Jakarta,Fiber Internet,98.5,98.324,98.192,24.14,175,1,98.536
2026-11-15,2026-11,Jakarta,Mobile Broadband,98.5,97.987,97.941,28.99,137,1,98.079
2026-11-15,2026-11,Jakarta,Enterprise VPN,99.5,99.28,99.178,10.36,112,1,99.344
2026-11-15,2026-11,Jakarta,IPTV,98.5,98.043,98.001,28.18,151,1,98.255
2026-11-15,2026-11,Jakarta,Voice,98.5,98.118,98.09,27.1,116,1,98.306
2026-11-15,2026-11,Jakarta,Cloud Connectivity,99.5,98.964,98.811,14.92,138,1,99.149
2026-11-15,2026-11,Bandung,Fiber Internet,98.5,98.255,98.167,25.13,182,1,98.402
2026-11-15,2026-11,Bandung,Mobile Broadband,98.5,98.379,98.303,23.34,99,1,98.405
2026-11-15,2026-11,Bandung,Enterprise VPN,99.5,99.076,98.945,13.31,141,1,99.348
2026-11-15,2026-11,Bandung,IPTV,98.5,98.145,97.994,26.71,58,1,98.332
2026-11-15,2026-11,Bandung,Voice,98.5,97.991,97.874,28.92,134,1,98.081
2026-11-15,2026-11,Bandung,Cloud Connectivity,99.5,99.282,99.171,10.34,140,1,99.548
2026-11-15,2026-11,Surabaya,Fiber Internet,98.5,98.439,98.309,22.48,96,1,98.486
2026-11-15,2026-11,Surabaya,Mobile Broadband,98.5,97.906,97.893,30.16,180,1,97.953
2026-11-15,2026-11,Surabaya,Enterprise VPN,99.5,99.189,99.166,11.68,139,1,99.439
2026-11-15,2026-11,Surabaya,IPTV,98.5,98.431,98.272,22.59,93,1,98.439
2026-11-15,2026-11,Surabaya,Voice,98.5,98.395,98.224,23.11,76,1,98.593
2026-11-15,2026-11,Surabaya,Cloud Connectivity,99.5,98.962,98.941,14.95,75,1,99.208
2026-11-15,2026-11,Medan,Fiber Internet,98.5,98.218,98.205,25.67,134,1,98.441
2026-11-15,2026-11,Medan,Mobile Broadband,98.5,98.265,98.113,24.99,160,1,98.271
2026-11-15,2026-11,Medan,Enterprise VPN,99.5,99.259,99.099,10.67,90,1,99.291
2026-11-15,2026-11,Medan,IPTV,98.5,98.257,98.251,25.1,121,1,98.418
2026-11-15,2026-11,Medan,Voice,98.5,97.927,97.879,29.85,180,1,98.198
2026-11-15,2026-11,Medan,Cloud Connectivity,99.5,99.416,99.355,8.41,174,1,99.653
2026-11-15,2026-11,Makassar,Fiber Internet,98.5,98.209,98.039,25.79,170,1,98.381
2026-11-15,2026-11,Makassar,Mobile Broadband,98.5,98.446,98.382,22.38,95,1,98.623
2026-11-15,2026-11,Makassar,Enterprise VPN,99.5,99.253,99.076,10.75,100,1,99.281
2026-11-15,2026-11,Makassar,IPTV,98.5,97.863,97.802,30.78,140,1,97.992
2026-11-15,2026-11,Makassar,Voice,98.5,97.82,97.758,31.4,142,1,97.892
2026-11-15,2026-11,Makassar,Cloud Connectivity,99.5,99.207,99.063,11.42,138,1,99.37
2026-11-15,2026-11,Semarang,Fiber Internet,98.5,98.432,98.255,22.59,113,1,98.66
2026-11-15,2026-11,Semarang,Mobile Broadband,98.5,98.399,98.309,23.06,157,1,98.584
2026-11-15,2026-11,Semarang,Enterprise VPN,99.5,99.188,99.097,11.69,127,1,99.315
2026-11-15,2026-11,Semarang,IPTV,98.5,98.127,97.971,26.96,87,1,98.379
2026-11-15,2026-11,Semarang,Voice,98.5,98.055,97.91,28.01,152,1,98.2
2026-11-15,2026-11,Semarang,Cloud Connectivity,99.5,98.517,98.429,21.35,155,1,98.563
2026-11-15,2026-11,Yogyakarta,Fiber Internet,98.5,98.197,98.16,25.96,56,1,98.423
2026-11-15,2026-11,Yogyakarta,Mobile Broadband,98.5,98.119,98.057,27.09,86,1,98.398
2026-11-15,2026-11,Yogyakarta,Enterprise VPN,99.5,99.136,99.043,12.44,167,1,99.27
2026-11-15,2026-11,Yogyakarta,IPTV,98.5,97.989,97.818,28.96,50,1,98.216
2026-11-15,2026-11,Yogyakarta,Voice,98.5,98.405,98.35,22.96,63,1,98.489
2026-11-15,2026-11,Yogyakarta,Cloud Connectivity,99.5,99.182,99.14,11.77,88,1,99.192
2026-11-15,2026-11,Denpasar,Fiber Internet,98.5,98.272,98.109,24.88,146,1,98.492
2026-11-15,2026-11,Denpasar,Mobile Broadband,98.5,98.161,98.058,26.47,182,1,98.29
2026-11-15,2026-11,Denpasar,Enterprise VPN,99.5,99.252,99.21,10.77,167,1,99.546
2026-11-15,2026-11,Denpasar,IPTV,98.5,98.403,98.33,23.0,82,1,98.656
2026-11-15,2026-11,Denpasar,Voice,98.5,98.261,98.192,25.04,118,1,98.457
2026-11-15,2026-11,Denpasar,Cloud Connectivity,99.5,99.222,99.19,11.21,16,1,99.303
2026-11-15,2026-11,Palembang,Fiber Internet,98.5,98.35,98.274,23.76,227,1,98.51
2026-11-15,2026-11,Palembang,Mobile Broadband,98.5,98.118,98.01,27.11,170,1,98.374
2026-11-15,2026-11,Palembang,Enterprise VPN,99.5,99.166,99.035,12.02,103,1,99.289
2026-11-15,2026-11,Palembang,IPTV,98.5,97.881,97.83,30.52,210,1,98.154
2026-11-15,2026-11,Palembang,Voice,98.5,97.841,97.733,31.09,172,1,97.936
2026-11-15,2026-11,Palembang,Cloud Connectivity,99.5,99.356,99.311,9.27,149,1,99.559
2026-11-15,2026-11,Balikpapan,Fiber Internet,98.5,96.986,96.87,43.41,299,1,97.082
2026-11-15,2026-11,Balikpapan,Mobile Broadband,98.5,96.586,96.56,49.17,341,1,96.758
2026-11-15,2026-11,Balikpapan,Enterprise VPN,99.5,97.582,97.554,34.83,281,1,97.594
2026-11-15,2026-11,Balikpapan,IPTV,98.5,96.559,96.556,49.55,276,1,96.784
2026-11-15,2026-11,Balikpapan,Voice,98.5,96.807,96.677,45.98,342,1,97.105
2026-11-15,2026-11,Balikpapan,Cloud Connectivity,99.5,97.814,97.679,31.47,258,1,97.83
2026-12-01,2026-12,Jakarta,Fiber Internet,98.5,98.325,98.319,24.12,0,1,98.491
2026-12-01,2026-12,Jakarta,Mobile Broadband,98.5,97.694,97.656,33.2,132,1,97.959
2026-12-01,2026-12,Jakarta,Enterprise VPN,99.5,99.464,99.372,7.72,217,1,99.622
2026-12-01,2026-12,Jakarta,IPTV,98.5,98.307,98.297,24.38,137,1,98.34
2026-12-01,2026-12,Jakarta,Voice,98.5,98.081,98.038,27.63,75,1,98.356
2026-12-01,2026-12,Jakarta,Cloud Connectivity,99.5,99.263,99.123,10.61,202,1,99.389
2026-12-01,2026-12,Bandung,Fiber Internet,98.5,98.201,98.065,25.9,133,1,98.326
2026-12-01,2026-12,Bandung,Mobile Broadband,98.5,98.486,98.368,21.8,135,1,98.698
2026-12-01,2026-12,Bandung,Enterprise VPN,99.5,99.357,99.243,9.27,143,1,99.483
2026-12-01,2026-12,Bandung,IPTV,98.5,98.301,98.172,24.47,120,1,98.538
2026-12-01,2026-12,Bandung,Voice,98.5,98.122,98.056,27.04,106,1,98.21
2026-12-01,2026-12,Bandung,Cloud Connectivity,99.5,99.134,99.028,12.47,130,1,99.155
2026-12-01,2026-12,Surabaya,Fiber Internet,98.5,98.001,97.991,28.79,44,1,98.205
2026-12-01,2026-12,Surabaya,Mobile Broadband,98.5,97.805,97.639,31.61,183,1,97.81
2026-12-01,2026-12,Surabaya,Enterprise VPN,99.5,98.785,98.755,17.5,169,1,98.991
2026-12-01,2026-12,Surabaya,IPTV,98.5,98.329,98.242,24.06,96,1,98.626
2026-12-01,2026-12,Surabaya,Voice,98.5,97.874,97.826,30.62,196,1,98.024
2026-12-01,2026-12,Surabaya,Cloud Connectivity,99.5,99.074,98.992,13.34,98,1,99.154
2026-12-01,2026-12,Medan,Fiber Internet,98.5,98.399,98.373,23.05,196,1,98.618
2026-12-01,2026-12,Medan,Mobile Broadband,98.5,97.868,97.789,30.7,211,1,97.872
2026-12-01,2026-12,Medan,Enterprise VPN,99.5,99.188,99.174,11.69,116,1,99.441
2026-12-01,2026-12,Medan,IPTV,98.5,97.889,97.769,30.4,202,1,98.139
2026-12-01,2026-12,Medan,Voice,98.5,98.127,98.025,26.97,130,1,98.353
2026-12-01,2026-12,Medan,Cloud Connectivity,99.5,99.003,98.983,14.36,107,1,99.271
2026-12-01,2026-12,Makassar,Fiber Internet,98.5,98.413,98.253,22.85,65,1,98.616
2026-12-01,2026-12,Makassar,Mobile Broadband,98.5,98.442,98.304,22.44,154,1,98.582
2026-12-01,2026-12,Makassar,Enterprise VPN,99.5,99.049,98.944,13.7,88,1,99.089
2026-12-01,2026-12,Makassar,IPTV,98.5,97.765,97.69,32.19,87,1,98.01
2026-12-01,2026-12,Makassar,Voice,98.5,98.469,98.442,22.04,235,1,98.558
2026-12-01,2026-12,Makassar,Cloud Connectivity,99.5,98.927,98.786,15.46,145,1,99.181
2026-12-01,2026-12,Semarang,Fiber Internet,98.5,97.985,97.827,29.01,105,1,98.232
2026-12-01,2026-12,Semarang,Mobile Broadband,98.5,97.958,97.952,29.41,121,1,98.206
2026-12-01,2026-12,Semarang,Enterprise VPN,99.5,99.238,99.168,10.97,123,1,99.49
2026-12-01,2026-12,Semarang,IPTV,98.5,97.828,97.741,31.28,63,1,97.939
2026-12-01,2026-12,Semarang,Voice,98.5,98.229,98.223,25.5,98,1,98.354
2026-12-01,2026-12,Semarang,Cloud Connectivity,99.5,99.104,98.945,12.9,89,1,99.156
2026-12-01,2026-12,Yogyakarta,Fiber Internet,98.5,97.821,97.796,31.38,133,1,97.975
2026-12-01,2026-12,Yogyakarta,Mobile Broadband,98.5,97.768,97.597,32.14,159,1,98.003
2026-12-01,2026-12,Yogyakarta,Enterprise VPN,99.5,99.433,99.313,8.17,61,1,99.697
2026-12-01,2026-12,Yogyakarta,IPTV,98.5,98.056,98.047,27.99,199,1,98.212
2026-12-01,2026-12,Yogyakarta,Voice,98.5,97.727,97.615,32.72,189,1,97.924
2026-12-01,2026-12,Yogyakarta,Cloud Connectivity,99.5,99.453,99.407,7.88,69,1,99.63
2026-12-01,2026-12,Denpasar,Fiber Internet,98.5,98.105,98.036,27.29,214,1,98.333
2026-12-01,2026-12,Denpasar,Mobile Broadband,98.5,97.798,97.697,31.7,156,1,97.908
2026-12-01,2026-12,Denpasar,Enterprise VPN,99.5,98.588,98.534,20.33,212,1,98.625
2026-12-01,2026-12,Denpasar,IPTV,98.5,98.057,97.897,27.99,143,1,98.308
2026-12-01,2026-12,Denpasar,Voice,98.5,98.185,98.167,26.14,215,1,98.316
2026-12-01,2026-12,Denpasar,Cloud Connectivity,99.5,99.476,99.378,7.55,110,1,99.749
2026-12-01,2026-12,Palembang,Fiber Internet,98.5,98.441,98.376,22.45,81,1,98.619
2026-12-01,2026-12,Palembang,Mobile Broadband,98.5,98.465,98.349,22.1,172,1,98.646
2026-12-01,2026-12,Palembang,Enterprise VPN,99.5,99.336,99.18,9.55,64,1,99.405
2026-12-01,2026-12,Palembang,IPTV,98.5,98.114,98.033,27.16,41,1,98.276
2026-12-01,2026-12,Palembang,Voice,98.5,98.092,98.08,27.48,191,1,98.109
2026-12-01,2026-12,Palembang,Cloud Connectivity,99.5,99.327,99.324,9.7,63,1,99.345
2026-12-01,2026-12,Balikpapan,Fiber Internet,98.5,97.391,97.383,37.57,124,1,97.468
2026-12-01,2026-12,Balikpapan,Mobile Broadband,98.5,98.347,98.171,23.8,168,1,98.463
2026-12-01,2026-12,Balikpapan,Enterprise VPN,99.5,98.738,98.718,18.18,133,1,98.87
2026-12-01,2026-12,Balikpapan,IPTV,98.5,98.284,98.112,24.71,76,1,98.313
2026-12-01,2026-12,Balikpapan,Voice,98.5,98.251,98.14,25.18,131,1,98.326
2026-12-01,2026-12,Balikpapan,Cloud Connectivity,99.5,99.032,98.926,13.93,142,1,99.187
2026-12-15,2026-12,Jakarta,Fiber Internet,98.5,98.087,98.058,27.55,106,1,98.155
2026-12-15,2026-12,Jakarta,Mobile Broadband,98.5,98.09,97.982,27.5,195,1,98.234
2026-12-15,2026-12,Jakarta,Enterprise VPN,99.5,99.112,99.014,12.79,92,1,99.301
2026-12-15,2026-12,Jakarta,IPTV,98.5,98.44,98.264,22.47,68,1,98.657
2026-12-15,2026-12,Jakarta,Voice,98.5,98.275,98.257,24.84,54,1,98.57
2026-12-15,2026-12,Jakarta,Cloud Connectivity,99.5,99.096,98.95,13.02,118,1,99.101
2026-12-15,2026-12,Bandung,Fiber Internet,98.5,98.399,98.335,23.06,98,1,98.462
2026-12-15,2026-12,Bandung,Mobile Broadband,98.5,98.282,98.168,24.74,105,1,98.313
2026-12-15,2026-12,Bandung,Enterprise VPN,99.5,99.068,98.901,13.42,64,1,99.105
2026-12-15,2026-12,Bandung,IPTV,98.5,98.493,98.363,21.7,159,1,98.749
2026-12-15,2026-12,Bandung,Voice,98.5,98.076,97.96,27.71,126,1,98.36
2026-12-15,2026-12,Bandung,Cloud Connectivity,99.5,99.178,99.093,11.83,126,1,99.263
2026-12-15,2026-12,Surabaya,Fiber Internet,98.5,97.923,97.798,29.91,98,1,97.971
2026-12-15,2026-12,Surabaya,Mobile Broadband,98.5,98.24,98.137,25.35,128,1,98.44
2026-12-15,2026-12,Surabaya,Enterprise VPN,99.5,99.094,99.005,13.05,76,1,99.255
2026-12-15,2026-12,Surabaya,IPTV,98.5,98.308,98.138,24.37,142,1,98.497
2026-12-15,2026-12,Surabaya,Voice,98.5,98.367,98.261,23.51,162,1,98.431
2026-12-15,2026-12,Surabaya,Cloud Connectivity,99.5,99.434,99.408,8.15,148,1,99.525
2026-12-15,2026-12,Medan,Fiber Internet,98.5,98.322,98.17,24.16,125,1,98.364
2026-12-15,2026-12,Medan,Mobile Broadband,98.5,97.938,97.891,29.69,150,1,98.059
2026-12-15,2026-12,Medan,Enterprise VPN,99.5,99.34,99.238,9.51,113,1,99.397
2026-12-15,2026-12,Medan,IPTV,98.5,97.99,97.856,28.94,101,1,98.264
2026-12-15,2026-12,Medan,Voice,98.5,98.435,98.382,22.54,89,1,98.604
2026-12-15,2026-12,Medan,Cloud Connectivity,99.5,98.764,98.607,17.8,178,1,98.984
2026-12-15,2026-12,Makassar,Fiber Internet,98.5,98.488,98.381,21.78,149,1,98.688
2026-12-15,2026-12,Makassar,Mobile Broadband,98.5,98.309,98.218,24.35,98,1,98.525
2026-12-15,2026-12,Makassar,Enterprise VPN,99.5,98.764,98.7,17.8,143,1,98.904
2026-12-15,2026-12,Makassar,IPTV,98.5,98.468,98.43,22.06,137,1,98.708
2026-12-15,2026-12,Makassar,Voice,98.5,97.642,97.498,33.96,97,1,97.929
2026-12-15,2026-12,Makassar,Cloud Connectivity,99.5,99.077,99.068,13.29,102,1,99.128
2026-12-15,2026-12,Semarang,Fiber Internet,98.5,98.077,97.933,27.69,129,1,98.334
2026-12-15,2026-12,Semarang,Mobile Broadband,98.5,98.318,98.234,24.23,43,1,98.4
2026-12-15,2026-12,Semarang,Enterprise VPN,99.5,99.395,99.367,8.71,84,1,99.682
2026-12-15,2026-12,Semarang,IPTV,98.5,98.227,98.2,25.53,120,1,98.355
