ticket_id,date,month,region,service_type,ticket_category,priority,status,response_time_minutes,resolution_time_minutes,related_incident_id,customer_segment,repeat_complaint,satisfaction_score
TCK-2026-00392,2026-01-16,2026-01,Medan,Voice,Intermittent Connection,High,Open,23,,,Enterprise,true,
TCK-2026-00848,2026-01-16,2026-01,Medan,IPTV,Router ONT Issue,Low,Open,128,,INC-2026-01900,SMB,false,
TCK-2026-00968,2026-01-16,2026-01,Makassar,Enterprise VPN,Intermittent Connection,High,Resolved,37,143,,SMB,false,3.4
TCK-2026-00978,2026-01-16,2026-01,Medan,IPTV,Slow Connection,Low,Closed,111,962,INC-2026-01900,Residential,false,3.5
TCK-2026-01310,2026-01-16,2026-01,Medan,Fiber Internet,Slow Connection,Medium,Closed,73,277,,Residential,false,3.8
TCK-2026-01554,2026-01-16,2026-01,Yogyakarta,Fiber Internet,Slow Connection,Medium,Resolved,88,520,,Residential,false,4.1
TCK-2026-01916,2026-01-16,2026-01,Medan,Enterprise VPN,Internet Down,Medium,Open,78,,,Public Sector,false,
TCK-2026-02841,2026-01-16,2026-01,Balikpapan,Cloud Connectivity,Intermittent Connection,Medium,Open,72,,,SMB,false,
TCK-2026-03091,2026-01-16,2026-01,Balikpapan,Mobile Broadband,Enterprise SLA Complaint,Low,Resolved,137,973,,Enterprise,false,3.0
TCK-2026-03211,2026-01-16,2026-01,Semarang,Fiber Internet,Billing Related,Low,In Progress,105,,,Public Sector,false,
TCK-2026-03450,2026-01-16,2026-01,Medan,Cloud Connectivity,Internet Down,Low,Resolved,121,775,,SMB,true,3.4
TCK-2026-03476,2026-01-16,2026-01,Balikpapan,Enterprise VPN,Slow Connection,Low,Closed,111,845,INC-2026-01639,Enterprise,false,3.4
TCK-2026-03530,2026-01-16,2026-01,Medan,Voice,Billing Related,High,Resolved,23,171,,Residential,false,4.6
TCK-2026-03581,2026-01-16,2026-01,Medan,IPTV,Intermittent Connection,Medium,Resolved,44,514,INC-2026-01900,Residential,false,4.7
TCK-2026-04602,2026-01-16,2026-01,Medan,IPTV,Installation Delay,High,In Progress,41,,INC-2026-01900,Residential,false,
TCK-2026-04763,2026-01-16,2026-01,Palembang,Fiber Internet,Intermittent Connection,Medium,Closed,82,539,,Residential,false,3.6
TCK-2026-05008,2026-01-16,2026-01,Bandung,Fiber Internet,Enterprise SLA Complaint,Medium,Waiting Customer,95,,,Public Sector,false,
TCK-2026-05047,2026-01-16,2026-01,Surabaya,Voice,Billing Related,Low,Resolved,108,1050,INC-2026-01835,Residential,false,2.2
TCK-2026-05267,2026-01-16,2026-01,Balikpapan,Mobile Broadband,Enterprise SLA Complaint,Low,Waiting Customer,132,,,Residential,false,
TCK-2026-00061,2026-01-17,2026-01,Medan,Enterprise VPN,Billing Related,Medium,Resolved,87,570,INC-2026-01685,Residential,false,4.4
TCK-2026-00369,2026-01-17,2026-01,Surabaya,Cloud Connectivity,Intermittent Connection,Low,Closed,131,931,INC-2026-01398,Enterprise,false,3.3
TCK-2026-00530,2026-01-17,2026-01,Medan,Cloud Connectivity,Enterprise SLA Complaint,Medium,Open,59,,,Residential,false,
TCK-2026-01347,2026-01-17,2026-01,Semarang,IPTV,Installation Delay,Low,Resolved,147,904,,Residential,false,4.2
TCK-2026-01704,2026-01-17,2026-01,Surabaya,Mobile Broadband,Enterprise SLA Complaint,Medium,Closed,81,521,INC-2026-00658,SMB,false,5
TCK-2026-01726,2026-01-17,2026-01,Bandung,Mobile Broadband,Internet Down,Low,Resolved,112,794,,Enterprise,false,4.4
TCK-2026-01966,2026-01-17,2026-01,Medan,Fiber Internet,Router ONT Issue,Low,Closed,98,866,,Residential,false,4.1
TCK-2026-02546,2026-01-17,2026-01,Medan,Enterprise VPN,Installation Delay,Low,In Progress,133,,INC-2026-01685,Residential,false,
TCK-2026-02566,2026-01-17,2026-01,Denpasar,Enterprise VPN,Slow Connection,Low,In Progress,117,,INC-2026-00161,Enterprise,false,
TCK-2026-02845,2026-01-17,2026-01,Denpasar,Enterprise VPN,Installation Delay,High,Resolved,38,187,INC-2026-00161,SMB,true,4.0
TCK-2026-02891,2026-01-17,2026-01,Bandung,Fiber Internet,Intermittent Connection,Low,Resolved,98,858,,Residential,false,4.4
TCK-2026-02909,2026-01-17,2026-01,Makassar,Mobile Broadband,Installation Delay,High,Open,58,,INC-2026-00429,Residential,true,
TCK-2026-03234,2026-01-17,2026-01,Palembang,Enterprise VPN,Installation Delay,Medium,Resolved,68,527,,SMB,false,5
TCK-2026-03412,2026-01-17,2026-01,Jakarta,Cloud Connectivity,Billing Related,Low,Resolved,142,955,INC-2026-00059,Enterprise,false,4.3
TCK-2026-03700,2026-01-17,2026-01,Makassar,Mobile Broadband,Installation Delay,Medium,Waiting Customer,68,,INC-2026-00429,SMB,false,
TCK-2026-03919,2026-01-17,2026-01,Medan,Enterprise VPN,Installation Delay,Medium,Resolved,24,574,INC-2026-01685,Residential,false,4.6
TCK-2026-04520,2026-01-17,2026-01,Balikpapan,Cloud Connectivity,Router ONT Issue,High,Closed,20,253,,Enterprise,false,3.7
TCK-2026-04905,2026-01-17,2026-01,Denpasar,Cloud Connectivity,Intermittent Connection,Critical,Closed,13,268,,Residential,false,3.1
TCK-2026-05056,2026-01-17,2026-01,Denpasar,Cloud Connectivity,Installation Delay,High,Closed,50,162,,Enterprise,false,2.1
TCK-2026-05311,2026-01-17,2026-01,Balikpapan,Cloud Connectivity,Enterprise SLA Complaint,Medium,Open,85,,,Residential,false,
TCK-2026-00696,2026-01-18,2026-01,Jakarta,Fiber Internet,Installation Delay,Medium,In Progress,61,,,Residential,false,
TCK-2026-00764,2026-01-18,2026-01,Jakarta,Cloud Connectivity,Enterprise SLA Complaint,High,Open,16,,,Enterprise,false,
TCK-2026-00775,2026-01-18,2026-01,Surabaya,IPTV,Intermittent Connection,Low,Closed,74,899,,Enterprise,false,3.8
TCK-2026-01361,2026-01-18,2026-01,Surabaya,Cloud Connectivity,Slow Connection,Low,In Progress,91,,,Residential,false,
TCK-2026-01389,2026-01-18,2026-01,Jakarta,IPTV,Enterprise SLA Complaint,High,Closed,46,338,INC-2026-01462,Enterprise,false,3.4
TCK-2026-01631,2026-01-18,2026-01,Medan,Enterprise VPN,Internet Down,High,Resolved,45,432,INC-2026-00524,Residential,false,4.4
TCK-2026-02027,2026-01-18,2026-01,Balikpapan,Mobile Broadband,Billing Related,Low,Closed,104,899,,Enterprise,false,3.3
TCK-2026-02240,2026-01-18,2026-01,Balikpapan,Enterprise VPN,Internet Down,Medium,Waiting Customer,84,,INC-2026-00259,Residential,false,
TCK-2026-03321,2026-01-18,2026-01,Bandung,IPTV,Router ONT Issue,Low,Resolved,135,1026,,Residential,false,4.1
TCK-2026-03334,2026-01-18,2026-01,Bandung,Enterprise VPN,Intermittent Connection,Medium,Resolved,56,503,INC-2026-01690,SMB,false,4.0
TCK-2026-03418,2026-01-18,2026-01,Denpasar,Cloud Connectivity,Intermittent Connection,Medium,Resolved,80,474,,Enterprise,false,3.7
TCK-2026-03566,2026-01-18,2026-01,Semarang,Fiber Internet,Intermittent Connection,Medium,Waiting Customer,56,,,Residential,false,
TCK-2026-03594,2026-01-18,2026-01,Jakarta,Voice,Internet Down,Medium,Closed,95,434,,Residential,false,4.0
TCK-2026-03660,2026-01-18,2026-01,Yogyakarta,Cloud Connectivity,Router ONT Issue,High,Closed,52,206,INC-2026-01190,Residential,false,3.5
TCK-2026-04112,2026-01-18,2026-01,Semarang,Cloud Connectivity,Router ONT Issue,Medium,Resolved,109,302,,Residential,true,4.3
TCK-2026-05126,2026-01-18,2026-01,Yogyakarta,Cloud Connectivity,Intermittent Connection,High,Resolved,9,204,INC-2026-01190,Residential,false,3.6
TCK-2026-00183,2026-01-19,2026-01,Semarang,Enterprise VPN,Router ONT Issue,Critical,Closed,2,71,INC-2026-01318,Enterprise,false,3.7
TCK-2026-00319,2026-01-19,2026-01,Bandung,Cloud Connectivity,Enterprise SLA Complaint,Medium,In Progress,79,,,Public Sector,false,
TCK-2026-00358,2026-01-19,2026-01,Denpasar,Enterprise VPN,Enterprise SLA Complaint,Low,Resolved,112,954,,SMB,false,3.8
TCK-2026-01075,2026-01-19,2026-01,Denpasar,Mobile Broadband,Router ONT Issue,Low,Resolved,87,992,INC-2026-01040,Residential,false,4.6
TCK-2026-01455,2026-01-19,2026-01,Bandung,IPTV,Internet Down,Low,In Progress,114,,INC-2026-02115,SMB,false,
TCK-2026-01694,2026-01-19,2026-01,Jakarta,IPTV,Internet Down,Medium,Waiting Customer,75,,,Residential,false,
TCK-2026-02343,2026-01-19,2026-01,Palembang,Enterprise VPN,Router ONT Issue,Low,Closed,143,986,,Residential,false,4.3
TCK-2026-02410,2026-01-19,2026-01,Denpasar,Enterprise VPN,Billing Related,High,In Progress,69,,INC-2026-01188,SMB,false,
TCK-2026-02755,2026-01-19,2026-01,Surabaya,Fiber Internet,Intermittent Connection,Low,Resolved,147,1012,,Residential,false,3.7
TCK-2026-02875,2026-01-19,2026-01,Semarang,Enterprise VPN,Enterprise SLA Complaint,High,Resolved,42,217,INC-2026-00083,Residential,true,4.4
TCK-2026-03019,2026-01-19,2026-01,Denpasar,Enterprise VPN,Internet Down,Low,In Progress,127,,INC-2026-00717,SMB,false,
TCK-2026-03134,2026-01-19,2026-01,Jakarta,Mobile Broadband,Installation Delay,Medium,Resolved,96,497,INC-2026-01035,Residential,false,3.8
TCK-2026-03195,2026-01-19,2026-01,Makassar,IPTV,Slow Connection,Medium,In Progress,102,,INC-2026-00053,Enterprise,false,
TCK-2026-03249,2026-01-19,2026-01,Makassar,Mobile Broadband,Enterprise SLA Complaint,Critical,Waiting Customer,2,,INC-2026-00598,Residential,false,
TCK-2026-03298,2026-01-19,2026-01,Semarang,Enterprise VPN,Enterprise SLA Complaint,High,In Progress,44,,INC-2026-01318,Residential,false,
TCK-2026-03721,2026-01-19,2026-01,Yogyakarta,Voice,Intermittent Connection,High,Resolved,36,215,,Residential,false,3.9
TCK-2026-03802,2026-01-19,2026-01,Yogyakarta,Fiber Internet,Enterprise SLA Complaint,Medium,Waiting Customer,58,,,Residential,false,
TCK-2026-04109,2026-01-19,2026-01,Makassar,Voice,Internet Down,Low,Waiting Customer,96,,,Residential,false,
TCK-2026-04419,2026-01-19,2026-01,Surabaya,IPTV,Router ONT Issue,Low,In Progress,117,,,SMB,false,
TCK-2026-04787,2026-01-19,2026-01,Yogyakarta,Cloud Connectivity,Slow Connection,Medium,Closed,68,446,INC-2026-00755,Enterprise,false,3.4
TCK-2026-04793,2026-01-19,2026-01,Makassar,Cloud Connectivity,Slow Connection,High,In Progress,40,,,Residential,true,
TCK-2026-04855,2026-01-19,2026-01,Denpasar,Enterprise VPN,Internet Down,High,Waiting Customer,40,,INC-2026-01188,SMB,false,
TCK-2026-05123,2026-01-19,2026-01,Yogyakarta,Enterprise VPN,Slow Connection,Low,Open,129,,INC-2026-00070,Residential,false,
TCK-2026-05131,2026-01-19,2026-01,Medan,Fiber Internet,Enterprise SLA Complaint,Medium,Resolved,60,569,,SMB,false,5
TCK-2026-05149,2026-01-19,2026-01,Makassar,Fiber Internet,Router ONT Issue,Low,Resolved,118,899,,SMB,false,3.9
TCK-2026-05166,2026-01-19,2026-01,Makassar,Mobile Broadband,Internet Down,Medium,Waiting Customer,87,,INC-2026-00598,Residential,false,
TCK-2026-05360,2026-01-19,2026-01,Denpasar,Mobile Broadband,Enterprise SLA Complaint,Medium,Waiting Customer,71,,INC-2026-01040,Residential,false,
TCK-2026-00310,2026-01-20,2026-01,Semarang,IPTV,Slow Connection,Medium,In Progress,99,,,SMB,false,
TCK-2026-00487,2026-01-20,2026-01,Medan,Cloud Connectivity,Internet Down,Medium,Closed,75,529,,Residential,false,3.4
TCK-2026-01131,2026-01-20,2026-01,Makassar,IPTV,Router ONT Issue,Low,Closed,134,841,INC-2026-01955,Enterprise,false,3.4
TCK-2026-02084,2026-01-20,2026-01,Makassar,IPTV,Intermittent Connection,High,Closed,52,306,INC-2026-01955,Enterprise,true,3.7
TCK-2026-02766,2026-01-20,2026-01,Balikpapan,Cloud Connectivity,Slow Connection,Critical,Closed,8,240,,Residential,false,3.7
TCK-2026-02812,2026-01-20,2026-01,Makassar,IPTV,Slow Connection,High,Resolved,25,213,INC-2026-01955,Residential,false,3.2
TCK-2026-03123,2026-01-20,2026-01,Semarang,IPTV,Billing Related,Low,Closed,102,901,,Residential,false,3.9
TCK-2026-03141,2026-01-20,2026-01,Denpasar,Voice,Installation Delay,Low,Open,117,,INC-2026-00926,SMB,false,
TCK-2026-03508,2026-01-20,2026-01,Makassar,IPTV,Installation Delay,High,Open,24,,,Residential,false,
TCK-2026-03555,2026-01-20,2026-01,Makassar,Cloud Connectivity,Router ONT Issue,Medium,Resolved,26,491,,SMB,true,5
TCK-2026-03668,2026-01-20,2026-01,Bandung,Mobile Broadband,Installation Delay,High,Resolved,35,303,,Residential,false,3.5
TCK-2026-03884,2026-01-20,2026-01,Bandung,Fiber Internet,Enterprise SLA Complaint,High,Open,72,,,SMB,false,
TCK-2026-04220,2026-01-20,2026-01,Yogyakarta,IPTV,Router ONT Issue,Medium,Resolved,75,435,,Residential,false,5
TCK-2026-04264,2026-01-20,2026-01,Yogyakarta,Fiber Internet,Router ONT Issue,Medium,Resolved,86,583,,Residential,false,3.4
TCK-2026-04378,2026-01-20,2026-01,Makassar,Fiber Internet,Internet Down,Low,In Progress,140,,,Residential,false,
TCK-2026-04639,2026-01-20,2026-01,Makassar,IPTV,Router ONT Issue,Low,Resolved,90,1049,INC-2026-01955,Residential,false,3.7
TCK-2026-05263,2026-01-20,2026-01,Surabaya,Voice,Billing Related,Low,In Progress,100,,,Enterprise,true,
TCK-2026-00252,2026-01-21,2026-01,Semarang,Fiber Internet,Intermittent Connection,Low,Resolved,147,1024,,Residential,false,3.9
TCK-2026-00571,2026-01-21,2026-01,Denpasar,IPTV,Slow Connection,Medium,Closed,88,582,,SMB,true,4.1
TCK-2026-00874,2026-01-21,2026-01,Bandung,Enterprise VPN,Slow Connection,Low,Open,128,,INC-2026-00959,Residential,false,
TCK-2026-00887,2026-01-21,2026-01,Semarang,Cloud Connectivity,Slow Connection,Medium,Closed,77,541,,Residential,false,5
TCK-2026-01342,2026-01-21,2026-01,Yogyakarta,Voice,Billing Related,High,Resolved,51,336,,Residential,false,2.6
TCK-2026-01396,2026-01-21,2026-01,Semarang,Mobile Broadband,Router ONT Issue,Low,Open,135,,INC-2026-01594,SMB,false,
TCK-2026-01633,2026-01-21,2026-01,Bandung,Enterprise VPN,Router ONT Issue,Medium,In Progress,67,,INC-2026-00959,Residential,false,
TCK-2026-01664,2026-01-21,2026-01,Balikpapan,Fiber Internet,Billing Related,Low,Resolved,152,914,,Residential,false,5
TCK-2026-02136,2026-01-21,2026-01,Jakarta,Mobile Broadband,Enterprise SLA Complaint,Critical,Resolved,12,111,,Residential,false,4.6
TCK-2026-03492,2026-01-21,2026-01,Surabaya,Cloud Connectivity,Router ONT Issue,High,Closed,54,272,INC-2026-02166,Residential,false,3.6
TCK-2026-03620,2026-01-21,2026-01,Surabaya,Mobile Broadband,Intermittent Connection,High,Closed,32,332,INC-2026-00216,Residential,false,2.1
TCK-2026-03964,2026-01-21,2026-01,Jakarta,Cloud Connectivity,Router ONT Issue,Medium,Resolved,67,439,,Residential,false,4.5
TCK-2026-03989,2026-01-21,2026-01,Palembang,Mobile Broadband,Enterprise SLA Complaint,Low,Closed,138,1110,,Residential,false,5
TCK-2026-04318,2026-01-21,2026-01,Yogyakarta,Enterprise VPN,Router ONT Issue,High,Closed,23,93,,Residential,false,4.2
TCK-2026-04450,2026-01-21,2026-01,Palembang,IPTV,Enterprise SLA Complaint,Low,Closed,145,888,INC-2026-01597,Enterprise,false,3.7
TCK-2026-04503,2026-01-21,2026-01,Palembang,IPTV,Billing Related,Low,Resolved,140,869,,Enterprise,false,4.8
TCK-2026-04660,2026-01-21,2026-01,Bandung,Mobile Broadband,Slow Connection,Medium,Waiting Customer,101,,,Public Sector,false,
TCK-2026-00254,2026-01-22,2026-01,Bandung,Voice,Installation Delay,High,Resolved,24,145,INC-2026-01673,Enterprise,false,3.8
TCK-2026-00326,2026-01-22,2026-01,Yogyakarta,Cloud Connectivity,Billing Related,Medium,Closed,62,527,INC-2026-00680,Residential,false,4.9
TCK-2026-00828,2026-01-22,2026-01,Bandung,IPTV,Intermittent Connection,High,Resolved,51,169,,Residential,true,3.1
TCK-2026-01146,2026-01-22,2026-01,Medan,IPTV,Router ONT Issue,High,Resolved,25,154,,Residential,false,2.9
TCK-2026-01853,2026-01-22,2026-01,Bandung,IPTV,Billing Related,High,Closed,21,186,,SMB,false,2.7
TCK-2026-01968,2026-01-22,2026-01,Surabaya,Enterprise VPN,Slow Connection,Medium,Resolved,48,505,,Enterprise,false,3.5
TCK-2026-02187,2026-01-22,2026-01,Yogyakarta,Cloud Connectivity,Router ONT Issue,Medium,Closed,69,461,INC-2026-00680,Residential,false,3.6
TCK-2026-02338,2026-01-22,2026-01,Palembang,Cloud Connectivity,Slow Connection,Medium,In Progress,80,,,Enterprise,false,
TCK-2026-02344,2026-01-22,2026-01,Makassar,IPTV,Installation Delay,High,Open,22,,INC-2026-01022,Residential,false,
TCK-2026-02405,2026-01-22,2026-01,Bandung,Enterprise VPN,Slow Connection,Medium,Closed,82,323,INC-2026-01973,Residential,false,4.6
TCK-2026-02616,2026-01-22,2026-01,Semarang,IPTV,Installation Delay,Low,Resolved,127,896,,Residential,false,3.0
TCK-2026-02618,2026-01-22,2026-01,Balikpapan,Enterprise VPN,Billing Related,Critical,Open,22,,,Enterprise,false,
TCK-2026-02721,2026-01-22,2026-01,Makassar,IPTV,Enterprise SLA Complaint,Medium,In Progress,67,,INC-2026-01022,SMB,true,
TCK-2026-03137,2026-01-22,2026-01,Yogyakarta,Cloud Connectivity,Slow Connection,Medium,Resolved,34,476,INC-2026-00680,Public Sector,false,3.3
TCK-2026-03138,2026-01-22,2026-01,Jakarta,Voice,Intermittent Connection,Low,Closed,96,790,,SMB,false,4.5
TCK-2026-03339,2026-01-22,2026-01,Makassar,Enterprise VPN,Enterprise SLA Complaint,Medium,Closed,92,355,,SMB,false,3.6
TCK-2026-03623,2026-01-22,2026-01,Makassar,Enterprise VPN,Internet Down,Low,Waiting Customer,123,,,Residential,false,
TCK-2026-03658,2026-01-22,2026-01,Makassar,IPTV,Intermittent Connection,High,In Progress,41,,,Residential,false,
TCK-2026-04145,2026-01-22,2026-01,Semarang,Fiber Internet,Internet Down,Low,In Progress,156,,,SMB,false,
TCK-2026-04743,2026-01-22,2026-01,Palembang,Mobile Broadband,Slow Connection,High,Resolved,42,276,,Residential,false,4.0
TCK-2026-00397,2026-01-23,2026-01,Medan,IPTV,Slow Connection,Low,Closed,91,865,,SMB,false,4.3
TCK-2026-00815,2026-01-23,2026-01,Denpasar,Voice,Billing Related,Low,In Progress,106,,,Enterprise,false,
TCK-2026-01607,2026-01-23,2026-01,Makassar,Cloud Connectivity,Router ONT Issue,High,Open,35,,,SMB,false,
TCK-2026-01813,2026-01-23,2026-01,Yogyakarta,IPTV,Slow Connection,Medium,Closed,62,460,,Enterprise,false,4.7
TCK-2026-03220,2026-01-23,2026-01,Yogyakarta,Voice,Installation Delay,High,Closed,22,408,INC-2026-00632,Residential,false,3.0
TCK-2026-03541,2026-01-23,2026-01,Palembang,IPTV,Intermittent Connection,Low,Resolved,150,895,,SMB,false,3.0
TCK-2026-04083,2026-01-23,2026-01,Palembang,Mobile Broadband,Installation Delay,Low,In Progress,130,,,Residential,false,
TCK-2026-04226,2026-01-23,2026-01,Yogyakarta,Fiber Internet,Router ONT Issue,Critical,Resolved,33,216,,Enterprise,true,4.2
TCK-2026-00027,2026-01-24,2026-01,Surabaya,Voice,Internet Down,Low,Closed,96,1054,INC-2026-00253,SMB,false,3.5
TCK-2026-00037,2026-01-24,2026-01,Bandung,Voice,Installation Delay,Low,Open,91,,,SMB,false,
TCK-2026-00204,2026-01-24,2026-01,Yogyakarta,Enterprise VPN,Router ONT Issue,Medium,Resolved,106,410,,Residential,false,4.0
TCK-2026-00735,2026-01-24,2026-01,Bandung,Cloud Connectivity,Installation Delay,High,Waiting Customer,47,,INC-2026-01782,Public Sector,true,
TCK-2026-01427,2026-01-24,2026-01,Yogyakarta,IPTV,Internet Down,Low,In Progress,101,,INC-2026-00472,Residential,false,
TCK-2026-01526,2026-01-24,2026-01,Yogyakarta,Voice,Internet Down,Medium,In Progress,46,,INC-2026-00020,Enterprise,true,
TCK-2026-01582,2026-01-24,2026-01,Semarang,Enterprise VPN,Router ONT Issue,Low,In Progress,125,,INC-2026-01622,Enterprise,false,
TCK-2026-01766,2026-01-24,2026-01,Surabaya,Enterprise VPN,Intermittent Connection,High,Open,18,,,Residential,false,
TCK-2026-02030,2026-01-24,2026-01,Surabaya,Voice,Enterprise SLA Complaint,High,Closed,58,277,INC-2026-00253,Residential,false,3.4
TCK-2026-02133,2026-01-24,2026-01,Surabaya,Voice,Billing Related,Low,In Progress,134,,INC-2026-00253,Residential,false,
TCK-2026-02270,2026-01-24,2026-01,Denpasar,IPTV,Router ONT Issue,Low,In Progress,109,,,SMB,false,
TCK-2026-02380,2026-01-24,2026-01,Semarang,Voice,Installation Delay,Medium,Open,100,,,Residential,true,
TCK-2026-02457,2026-01-24,2026-01,Jakarta,IPTV,Installation Delay,High,Resolved,37,208,,Enterprise,true,3.3
TCK-2026-02471,2026-01-24,2026-01,Balikpapan,IPTV,Intermittent Connection,Medium,Resolved,29,626,INC-2026-01431,Residential,false,4.1
TCK-2026-03274,2026-01-24,2026-01,Yogyakarta,Voice,Billing Related,Low,Resolved,121,895,INC-2026-00020,Residential,false,4.6
TCK-2026-03788,2026-01-24,2026-01,Yogyakarta,Cloud Connectivity,Router ONT Issue,Critical,In Progress,5,,,Residential,false,
TCK-2026-03954,2026-01-24,2026-01,Balikpapan,Voice,Installation Delay,Medium,Closed,47,651,,Residential,false,4.3
TCK-2026-04067,2026-01-24,2026-01,Yogyakarta,Voice,Installation Delay,High,Closed,29,230,INC-2026-00020,Residential,false,4.0
TCK-2026-04442,2026-01-24,2026-01,Semarang,Voice,Installation Delay,Low,Open,112,,,SMB,true,
TCK-2026-04694,2026-01-24,2026-01,Jakarta,Voice,Installation Delay,High,Waiting Customer,63,,,SMB,true,
TCK-2026-04829,2026-01-24,2026-01,Yogyakarta,Cloud Connectivity,Slow Connection,High,Resolved,49,226,,SMB,false,2.7
TCK-2026-04951,2026-01-24,2026-01,Surabaya,Voice,Enterprise SLA Complaint,Low,Closed,106,679,INC-2026-00253,Enterprise,false,4.1
TCK-2026-00234,2026-01-25,2026-01,Semarang,IPTV,Slow Connection,Low,Closed,98,882,,Residential,false,3.3
